Noise Events,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,destinos? El que hace mas ruido es el que va a antofa,se requieren los datos de ruido de los puntos de medicion del los aeropuertos del año 2024,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Jardines del Sur,,,,,,,,,,,,,,,
"terminales (mp2, hay 3 estaciones), la dos es la mas importantes",dia y la hora en la que se registró el evento,nivel maximo de decibeles,,,,,"cuando el viento es mucho , el sensor se bloquea, cuando hay mas viento que 8 metros por segundo.",,,,,,,relacion entre el radar y la aeronave,tipo de aeronave
NMT,TLASmax,LASmax,SEL,Leq,LAZ,EPNL,Temperature [°C],A/D,Runway,Flight,Airline,Airline (Name),From/To,Callsign,Aircraft Type
,,,,,,,,,,,,,,,
MP02,10/01/2024 9:39:19,66.5,78.3,63.4,71.5,79.6,22.2,Departure,17R,DAE1560,DAE,DHL Aero Expreso,KMIA,DAE1560,B763
MP02,10/01/2024 9:59:55,76.7,90,72.1,82.1,90.7,21.9,Departure,17R,CCDCZ,CCD,Dalian Airlines,SCPC,CCDCZ,C56X
MP02,10/01/2024 10:32:00,65.5,74.3,62.1,67.5,74.3,23.5,Departure,17R,ACA93,ACA,Air Canada,CYYZ,ACA93,B789
MP02,10/01/2024 11:09:52,65,73.1,61.6,65.8,74.2,23.8,Departure,17R,LAN108,LAN,LAN Airlines,SCSE,LAN108,A320
MP02,10/01/2024 11:21:01,76.8,87.2,69.8,77.9,88.5,24.4,Departure,17L,LXP217,LXP,,SCIE,LXP217,A320
MP02,10/01/2024 12:15:14,66.9,74.8,63,66.4,77.7,26.3,Departure,17R,LXP348,LXP,,SCFA,LXP348,A320
MP02,10/01/2024 12:26:07,67,74,64.2,64.4,75,26.5,Departure,17R,LAN770,LAN,LAN Airlines,SBGL,LAN770,A320
MP02,10/01/2024 12:56:50,66.8,76.9,62.9,69.7,78.5,26.8,Departure,17R,CMP498,CMP,Copa Airlines,MPTO,CMP498,B738
MP02,10/01/2024 13:24:51,65.6,71.3,63.2,62.6,73.2,27.5,Departure,17R,LAN122,LAN,LAN Airlines,SCFA,LAN122,A320
MP02,10/01/2024 13:27:58,65.8,71.8,64,61.6,73.7,27.6,Departure,17R,LAN672,LAN,LAN Airlines,SBCF,LAN672,A321
MP02,10/01/2024 14:02:47,65.3,70.9,62.8,62.5,71.6,28.2,Departure,17R,QFA28,QFA,Qantas,YSSY,QFA28,B789
MP02,10/01/2024 14:20:09,78.3,87.7,73.9,77.6,89.2,28.8,Departure,17L,LAN640,LAN,LAN Airlines,SPJC,LAN640,A320
MP02,10/01/2024 14:29:38,71.6,81.9,67.4,73,84.5,29.1,Departure,17L,SKU3012,SKU,Sky Airline,SCAT,SKU3012,A20N
MP02,10/01/2024 14:31:48,79.7,88.3,74.3,78.1,89.5,29.1,Departure,17L,LAN114,LAN,LAN Airlines,SCAT,LAN114,A320
MP02,10/01/2024 14:39:18,78.8,87.5,73.5,76.7,89.4,29.4,Departure,17L,LAN104,LAN,LAN Airlines,SCSE,LAN104,A320
MP02,10/01/2024 14:42:34,79.3,87.8,74.1,77.4,90,29.4,Departure,17L,TAM8043,TAM,TAM Linhas Aereas,SBGR,TAM8043,A320
MP02,10/01/2024 14:46:24,68,70.9,64.9,59.6,74.6,29.4,Departure,17R,JAT056,JAT,JAT Airways,SCFA,JAT056,A320
MP02,10/01/2024 16:37:58,75.1,85,69.8,75.4,87.2,30.6,Departure,17L,JAT016,JAT,JAT Airways,SCDA,JAT016,A320
MP02,10/01/2024 16:42:55,78.8,87.5,73.6,77.8,89.8,30.9,Departure,17L,LAN486,LAN,LAN Airlines,SACO,LAN486,A320
MP02,10/01/2024 16:45:14,76.4,85.8,71.7,76,89,30.6,Departure,17L,SKU622,SKU,Sky Airline,SBGL,SKU622,A320
MP02,10/01/2024 16:48:41,66.9,76.3,62.9,68.5,78.2,30.5,Departure,17R,ARG1287,ARG,Aerolineas Argentinas,SABE,ARG1287,E190
MP02,10/01/2024 17:22:01,68.2,76.9,65.4,67.3,81.8,30.7,Departure,17L,CCACV,CCA,Air China,SCFA,CCACV,BE20
MP02,10/01/2024 18:10:47,77.2,86.1,72.4,75.5,87.4,29.9,Departure,17L,LAN003,LAN,LAN Airlines,SCIE,LAN003,A321
MP02,10/01/2024 18:39:09,65.6,69.4,64,58.8,71,29.5,Departure,17R,LAN112,LAN,LAN Airlines,SCAT,LAN112,A320
MP02,10/01/2024 19:00:53,66,74,61.7,66,74.8,28.4,Departure,17R,SKU332,SKU,Sky Airline,SCDA,SKU332,A21N
MP02,10/01/2024 19:28:16,69.1,74,66.2,62.5,73.7,27.2,Departure,17R,TAM8037,TAM,TAM Linhas Aereas,SBGR,TAM8037,A21N
MP02,10/01/2024 20:42:48,66,75.6,62.4,67.8,76.9,24.4,Departure,17R,LAN128,LAN,LAN Airlines,SCFA,LAN128,A321
MP02,10/01/2024 20:54:34,68.1,73.9,64.9,64.2,75,23.9,Departure,17R,LAN095,LAN,LAN Airlines,SCCI,LAN095,A321
MP02,10/01/2024 22:21:33,72.7,84,68.7,74.3,85.6,21.8,Departure,17L,JAT197,JAT,JAT Airways,SCTE,JAT197,A320
MP02,10/01/2024 22:52:31,67.1,77.4,63.5,70.2,78.5,21.1,Departure,17R,UAL846,UAL,United Airlines,KIAH,UAL846,B763
MP02,10/01/2024 23:36:51,67.2,78.3,63.5,71.1,78.5,20.3,Departure,17R,IBE2606,IBE,Iberia,LEBL,IBE2606,A332
MP02,11/01/2024 0:13:04,78.6,87.4,73.1,77.6,89,19.8,Departure,17L,AAL940,AAL,American Airlines,KDFW,AAL940,B788
MP02,11/01/2024 0:28:46,77.6,85.8,72.4,75.5,88.3,19.5,Departure,17L,SKU604,SKU,Sky Airline,SBGR,SKU604,A20N
MP02,11/01/2024 0:45:43,75.6,86.3,72.3,74.8,88.2,19.2,Departure,17L,LAN578,LAN,LAN Airlines,SKBO,LAN578,B788
MP02,11/01/2024 0:50:43,77.7,87.3,72.4,77.6,89.5,19.2,Departure,17L,ARG1283,ARG,Aerolineas Argentinas,SABE,ARG1283,B738
MP02,11/01/2024 0:56:33,86.7,95.6,79,85.3,96.7,19,Departure,17L,GTI034,GTI,Atlas Air,KMIA,GTI034,B748
MP02,11/01/2024 1:06:39,79.6,89.1,74.9,79.1,91.1,18.9,Departure,17L,LAN801,LAN,LAN Airlines,NZAA,LAN801,B789
MP02,11/01/2024 1:23:45,77.9,88.3,72.7,78.4,90.8,18.5,Departure,17L,LCO1805,LCO,LAN Cargo,SAEZ,LCO1805,B763
MP02,11/01/2024 1:32:42,77.5,87.5,72.2,77.7,88.2,18.4,Departure,17L,AVA240,AVA,Avianca,SKBO,AVA240,A319
MP02,11/01/2024 1:45:25,82.4,90.9,76.4,80.1,91.7,18.1,Departure,17L,LAN083,LAN,LAN Airlines,SCCI,LAN083,A321
MP02,11/01/2024 1:56:30,82.3,91.2,76.1,81.2,92.8,18,Departure,17L,CMP276,CMP,Copa Airlines,MPTO,CMP276,B738
MP02,11/01/2024 1:58:46,80.7,90.1,74.2,80.7,91.8,17.9,Departure,17L,CMP118,CMP,Copa Airlines,MPTO,CMP118,B738
MP02,11/01/2024 3:41:31,78.6,85.2,70.7,76.9,87.4,16.4,Departure,17L,SKU700,SKU,Sky Airline,SKBO,SKU700,A20N
MP02,11/01/2024 3:48:12,75.9,86.1,71.8,75.6,88.5,16.2,Departure,17L,CMP475,CMP,Copa Airlines,MPTO,CMP475,B39M
MP02,11/01/2024 4:11:15,70.1,81,66.9,71.6,82.7,16.1,Departure,17L,SKU240,SKU,Sky Airline,SCCF,SKU240,A20N
MP02,11/01/2024 4:17:10,72.5,82.9,68.8,73.2,84.9,16.2,Departure,17L,SKU300,SKU,Sky Airline,SCAR,SKU300,A20N
MP02,11/01/2024 4:24:56,73.5,84.4,70.7,73.7,86.6,16.1,Departure,17L,SKU320,SKU,Sky Airline,SCDA,SKU320,A21N
MP02,11/01/2024 4:35:12,81,88.8,74.3,78.9,90,15.9,Departure,17L,LAN164,LAN,LAN Airlines,SCDA,LAN164,A321
MP02,11/01/2024 4:41:47,76.3,85.6,71.6,75.8,87.3,16.1,Departure,17L,LXP374,LXP,,SCCF,LXP374,A320
MP02,11/01/2024 4:48:36,78.4,88.2,73.6,77.9,89.6,16,Departure,17L,LAN134,LAN,LAN Airlines,SCFA,LAN134,A320
MP02,11/01/2024 4:50:49,84,92.6,77.2,82.7,95.4,16,Departure,17L,LTG8460,LTG,,KMIA,LTG8460,B763
MP02,11/01/2024 4:52:57,80.8,89.3,75.2,79,90.5,16,Departure,17L,LAN099,LAN,LAN Airlines,SCTE,LAN099,A321
MP02,11/01/2024 4:54:32,81.8,89.9,76,79.4,91.2,15.9,Departure,17L,LXP936,LXP,,SCAR,LXP936,A321
MP02,11/01/2024 4:56:25,82.8,91.8,76.1,81.6,94.3,15.9,Departure,17L,LTG8495,LTG,,SBGR,LTG8495,B763
MP02,11/01/2024 5:02:09,77.8,87,72.5,77,88.3,15.9,Departure,17L,LXP362,LXP,,SCFA,LXP362,A320
MP02,11/01/2024 5:05:30,72.3,84.1,68.4,75.2,85.5,15.9,Departure,17L,JAT191,JAT,JAT Airways,SCTE,JAT191,A320
MP02,11/01/2024 5:07:26,72.5,83.1,69.5,72.8,85.3,15.9,Departure,17L,SKU270,SKU,Sky Airline,SCFA,SKU270,A21N
MP02,11/01/2024 5:10:01,76.2,85.3,71,75.3,86.2,15.9,Departure,17L,JAT760,JAT,JAT Airways,SUMU,JAT760,A21N
MP02,11/01/2024 5:20:41,76.7,86.6,72.1,76.6,87.1,15.9,Departure,17L,LAN188,LAN,LAN Airlines,SCCF,LAN188,A321
MP02,11/01/2024 5:23:03,78.4,86.9,73.7,76,87.9,15.9,Departure,17L,JAT010,JAT,JAT Airways,SCDA,JAT010,A21N
MP02,11/01/2024 5:24:48,81.8,89.7,75.8,78.9,91.3,15.9,Departure,17L,LAN087,LAN,LAN Airlines,SCCI,LAN087,A320
MP02,11/01/2024 5:28:11,79.5,88.1,73.8,78.3,89.7,15.9,Departure,17L,LXP267,LXP,,SCTE,LXP267,A320
MP02,11/01/2024 5:30:42,78.9,88,73.5,77.8,90.3,15.9,Departure,17L,SKU620,SKU,Sky Airline,SBGL,SKU620,A320
MP02,11/01/2024 5:35:32,74.4,84.4,69.8,74.9,85.2,16,Departure,17L,LXP356,LXP,,SCFA,LXP356,A320
MP02,11/01/2024 5:37:33,77.6,87.3,72.7,77.2,88.7,16,Departure,17L,LPE2370,LPE,LAN Peru,SPJC,LPE2370,A319
MP02,11/01/2024 5:39:30,74,83.8,69.8,74,84.9,16,Departure,17L,JAT840,JAT,JAT Airways,SPJC,JAT840,A20N
MP02,11/01/2024 5:42:50,82.2,90.5,76.2,79.5,92.3,15.9,Departure,17L,LAN001,LAN,LAN Airlines,SCNT,LAN001,A320
MP02,11/01/2024 5:44:54,83.1,92.4,76.8,82.4,93.8,15.9,Departure,17L,TPA4094,TPA,TAMPA Cargo,SKBO,TPA4094,A332
MP02,11/01/2024 5:47:01,77.6,86.6,73,75.7,87.6,15.8,Departure,17L,JAT790,JAT,JAT Airways,SKBO,JAT790,A20N
MP02,11/01/2024 5:49:39,82.6,91.2,75.6,81.4,93,15.8,Departure,17L,CMP396,CMP,Copa Airlines,MPTO,CMP396,B738
MP02,11/01/2024 5:52:30,79.7,88.4,74.3,77.9,90.6,15.8,Departure,17L,JAT870,JAT,JAT Airways,SBFL,JAT870,A320
MP02,11/01/2024 6:10:51,73.6,84.4,68.8,75.3,85.8,15.6,Departure,17L,JAT501,JAT,JAT Airways,SCIE,JAT501,A320
MP02,11/01/2024 6:36:41,79.4,88.1,73.5,78.1,89,15.6,Departure,17L,LXP900,LXP,,SCDA,LXP900,A321
MP02,11/01/2024 7:31:32,79.8,88.8,74.4,78.1,90.5,15.8,Departure,17L,LAN069,LAN,LAN Airlines,SCPQ,LAN069,A320
MP02,11/01/2024 7:35:06,71.6,82.1,68,72.7,84.4,15.8,Departure,17L,SKU220,SKU,Sky Airline,SCAT,SKU220,A20N
MP02,11/01/2024 7:42:47,83.2,92.3,78.2,80.9,93.7,15.9,Departure,17L,LAN1151,LAN,LAN Airlines,SCBA,LAN1151,A320
MP02,11/01/2024 7:58:31,76,84,70.6,73.8,85.1,16.3,Departure,17L,JAT034,JAT,JAT Airways,SCCF,JAT034,A20N
MP02,11/01/2024 8:57:00,66.9,79.7,64.3,72.1,80.6,18.3,Departure,17R,DAE1560,DAE,DHL Aero Expreso,KMIA,DAE1560,B763
MP02,11/01/2024 9:31:07,65.7,77.2,62.8,70.8,78.4,19.9,Departure,17R,LCO1600,LCO,LAN Cargo,SPJC,LCO1600,B763
MP02,11/01/2024 9:37:58,72.5,82.1,68.9,71.6,81.4,20,Departure,17L,BUFALO,AF,,SCQP,BUFALO,GLF4
MP02,11/01/2024 10:04:44,68.2,73.9,63.9,64.6,74.2,20.5,Departure,17R,DAP544,DAP,Aerovias DAP,SCKP,DAP544,RJ85
MP02,11/01/2024 10:08:54,69.4,78.5,64.9,69.6,78.3,20.6,Departure,17R,LXP203,LXP,,SCIE,LXP203,A321
MP02,11/01/2024 10:16:34,78.6,88.2,74.1,77.1,89.8,20.7,Departure,17L,LAN526,LAN,LAN Airlines,SPJC,LAN526,A320
MP02,11/01/2024 10:45:41,69.4,73.3,65.9,62.4,74.3,21,Departure,17R,SKU121,SKU,Sky Airline,SCVD,SKU121,A21N
MP02,11/01/2024 11:44:31,86,93.4,78.4,83.3,94.6,23.1,Departure,17L,VORAZ,AF,,SCEL,VORAZ,E3CF
MP02,11/01/2024 12:34:34,71.5,80.3,68,69.9,81.6,25.5,Departure,17R,LAN9950,LAN,LAN Airlines,SCEL,LAN9950,A320
MP02,11/01/2024 12:46:10,66.8,78.7,63.5,71.9,80.5,26,Departure,17R,LCO1802,LCO,LAN Cargo,SBGR,LCO1802,B763
MP02,11/01/2024 12:55:15,71.1,77,64.6,69,78.2,26.1,Departure,17R,CMP498,CMP,Copa Airlines,MPTO,CMP498,B738
MP02,11/01/2024 12:57:11,65,73.8,62.2,67.1,75.2,26.2,Departure,17R,ARG1289,ARG,Aerolineas Argentinas,SAME,ARG1289,E190
MP02,11/01/2024 13:06:42,65.3,76.2,62.9,69.3,77.6,26.5,Departure,17R,AFR4191,AFR,Air France,LFPG,AFR4191,B772
MP02,11/01/2024 13:47:40,65.9,73.4,63,65.3,74.8,27.7,Departure,17R,QFA28,QFA,Qantas,YSSY,QFA28,B789
MP02,11/01/2024 18:53:17,65,70.6,63.2,61.4,72.5,27.1,Departure,17L,N421HG,N42,,SCPC,N421HG,C421
MP02,11/01/2024 19:48:28,65.8,74.3,62.5,66.3,75,25.5,Departure,17R,SKU535,SKU,Sky Airline,SABE,SKU535,A320
MP02,11/01/2024 19:54:53,72.4,82.7,69.1,72.8,85.2,25.6,Departure,17L,SKU167,SKU,Sky Airline,SCIE,SKU167,A20N
MP02,11/01/2024 22:50:00,67,75.6,64.8,66.1,79.9,19.3,Departure,17L,CCCYB,CCC,,SCAT,CCCYB,PAY2
MP02,11/01/2024 22:57:58,69.2,80.2,64.4,72.7,81.8,19.3,Departure,17R,UAL846,UAL,United Airlines,KIAH,UAL846,B763
MP02,11/01/2024 23:12:01,65.6,77.6,62.8,70.6,78.5,19,Departure,17R,LCO1824,LCO,LAN Cargo,KMIA,LCO1824,B763
MP02,12/01/2024 0:02:07,76.9,85.5,72.5,74.9,88.1,17.7,Departure,17L,SKU604,SKU,Sky Airline,SBGR,SKU604,A20N
MP02,12/01/2024 0:06:43,77.7,88.2,73.5,77.5,91.2,17.6,Departure,17L,LAN500,LAN,LAN Airlines,KMIA,LAN500,B789
MP02,12/01/2024 0:10:18,78.6,88,73.9,77.7,89.6,17.6,Departure,17L,AAL940,AAL,American Airlines,KDFW,AAL940,B788
MP02,12/01/2024 0:24:03,77.7,87.8,73.4,77,89.9,17.2,Departure,17L,LAN602,LAN,LAN Airlines,KLAX,LAN602,B788
MP02,12/01/2024 0:33:06,73.8,82.6,69.6,72.8,84.1,17,Departure,17L,CCAYR,CCA,Air China,SCPQ,CCAYR,C550
MP02,12/01/2024 0:54:09,76.2,86.3,72.1,75.8,88.9,16.5,Departure,17L,LAN578,LAN,LAN Airlines,SKBO,LAN578,B788
MP02,12/01/2024 1:29:18,74.1,84.1,69.7,74.2,86.4,16,Departure,17L,SKX5577,SKX,,SAEZ,SKX5577,A21N
MP02,12/01/2024 1:31:10,80.7,89.9,75.4,78.8,92.1,15.9,Departure,17L,LAN805,LAN,LAN Airlines,YMML,LAN805,B789
MP02,12/01/2024 1:37:19,78.9,88.3,74.7,77.5,90.4,15.8,Departure,17L,LAN801,LAN,LAN Airlines,NZAA,LAN801,B789
MP02,12/01/2024 1:42:28,82.3,91.7,76.7,81.3,94.3,15.8,Departure,17L,LCO1604,LCO,LAN Cargo,KMIA,LCO1604,B763
MP02,12/01/2024 1:45:15,78.6,86.5,73.3,76.3,87.8,15.7,Departure,17L,AVA240,AVA,Avianca,SKBO,AVA240,A319
MP02,12/01/2024 1:47:31,79.7,89.4,74.3,79,91.7,15.7,Departure,17L,IBE6832,IBE,Iberia,LEMD,IBE6832,A359
MP02,12/01/2024 1:51:43,82.1,90.7,75.9,81,92.6,15.7,Departure,17L,CMP276,CMP,Copa Airlines,MPTO,CMP276,B738
MP02,12/01/2024 1:56:15,79.8,90.1,74.6,80.2,92.3,15.6,Departure,17L,CMP118,CMP,Copa Airlines,MPTO,CMP118,B738
MP02,12/01/2024 2:07:37,75.5,84,70.1,75.1,86.8,15.5,Departure,17L,SKU700,SKU,Sky Airline,SKBO,SKU700,A20N
MP02,12/01/2024 2:33:06,82.8,90.9,76.8,79.8,93.3,15.1,Departure,17L,LXP307,LXP,,SCCI,LXP307,A320
MP02,12/01/2024 3:04:57,78.5,88.5,73.1,79,91.9,14.9,Departure,17L,UPS412,UPS,UPS Airlines,SAEZ,UPS412,B763
MP02,12/01/2024 3:46:45,82.5,91.2,75.8,81,93.4,14.1,Departure,17L,CMP475,CMP,Copa Airlines,MPTO,CMP475,B738
MP02,12/01/2024 3:49:31,89,97.1,80.9,87,98.4,14.1,Departure,17L,GTI046,GTI,Atlas Air,KMIA,GTI046,B748
MP02,12/01/2024 4:09:46,82.2,91.2,76.2,81.2,94.2,13.9,Departure,17L,KAL274,KAL,Korean Air,SPJC,KAL274,B77L
MP02,12/01/2024 4:12:36,83.6,92.2,76.8,82.5,95,13.8,Departure,17L,LCO1108,LCO,LAN Cargo,KMIA,LCO1108,B763
MP02,12/01/2024 4:15:19,70.7,80.3,66.6,71.5,82.3,13.7,Departure,17L,SKU240,SKU,Sky Airline,SCCF,SKU240,A20N
MP02,12/01/2024 4:23:07,74.3,84.4,70.2,74.2,86.9,13.6,Departure,17L,SKU320,SKU,Sky Airline,SCDA,SKU320,A21N
MP02,12/01/2024 4:31:01,70.4,80.9,66.6,72,82.4,13.6,Departure,17L,SKU280,SKU,Sky Airline,SCFA,SKU280,A21N
MP02,12/01/2024 4:40:29,77.9,88,73.6,77.2,89.4,13.6,Departure,17L,LXP372,LXP,,SCCF,LXP372,A320
MP02,12/01/2024 4:42:45,81.3,89.4,75.1,79.1,91.2,13.6,Departure,17L,LAN172,LAN,LAN Airlines,SCDA,LAN172,A321
MP02,12/01/2024 4:45:05,79.8,88.2,73.4,78.6,89.2,13.6,Departure,17L,LAN130,LAN,LAN Airlines,SCFA,LAN130,A321
MP02,12/01/2024 4:47:22,78.5,88.1,74.5,76.9,91.5,13.6,Departure,17L,DWI188,DWI,,MDSD,DWI188,B38M
MP02,12/01/2024 4:50:03,73.5,83.4,69.5,73.8,85.7,13.6,Departure,17L,SKU300,SKU,Sky Airline,SCAR,SKU300,A20N
MP02,12/01/2024 4:56:51,68.6,79.7,65.5,71.1,82.1,13.5,Departure,17L,SKU244,SKU,Sky Airline,SCCF,SKU244,A20N
MP02,12/01/2024 5:04:03,76.1,86.4,72,75.6,87.5,13.5,Departure,17L,LAN154,LAN,LAN Airlines,SCCF,LAN154,A320
MP02,12/01/2024 5:06:35,83.9,92.6,77.3,82.8,95.8,13.5,Departure,17L,LTG8497,LTG,,SBGR,LTG8497,B763
MP02,12/01/2024 5:13:07,72.9,84,68.8,74.9,86.6,13.4,Departure,17L,JAT050,JAT,JAT Airways,SCFA,JAT050,A320
MP02,12/01/2024 5:15:34,71.4,83.3,67.7,74.4,85,13.4,Departure,17L,JAT032,JAT,JAT Airways,SCCF,JAT032,A320
MP02,12/01/2024 5:19:39,77.6,86.5,73.2,75.9,88.2,13.4,Departure,17L,JAT760,JAT,JAT Airways,SUMU,JAT760,A21N
MP02,12/01/2024 5:22:16,79.3,88.6,74.4,77.6,90.1,13.4,Departure,17L,LXP900,LXP,,SCDA,LXP900,A320
MP02,12/01/2024 5:24:53,80.8,90.1,76,79.4,92.5,13.4,Departure,17L,LXP940,LXP,,SCAR,LXP940,A320
MP02,12/01/2024 5:27:57,77.7,86.2,72.9,75.8,87.4,13.4,Departure,17L,JAT806,JAT,JAT Airways,SKCL,JAT806,A20N
MP02,12/01/2024 5:31:37,76.1,86.9,71.2,77.6,88.9,13.4,Departure,17L,QTR8134,QTR,Qatar Airways,SEQM,QTR8134,B77L
MP02,12/01/2024 5:38:31,82.1,90.9,75.5,81,92.9,13.5,Departure,17L,CMP396,CMP,Copa Airlines,MPTO,CMP396,B738
MP02,12/01/2024 5:41:33,79.8,88.9,74.8,78.3,91,13.5,Departure,17L,LXP265,LXP,,SCTE,LXP265,A320
MP02,12/01/2024 5:44:46,76.7,86.9,71.8,76.8,89.3,13.5,Departure,17L,SKU620,SKU,Sky Airline,SBGL,SKU620,A320
MP02,12/01/2024 5:46:50,75.9,85.6,71.1,76.1,86.8,13.5,Departure,17L,LAN152,LAN,LAN Airlines,SCCF,LAN152,A321
MP02,12/01/2024 5:49:00,75.8,86.6,71.7,76.5,88.4,13.6,Departure,17L,LPE2370,LPE,LAN Peru,SPJC,LPE2370,A319
MP02,12/01/2024 5:51:16,75.8,85.5,70.7,75.5,87,13.6,Departure,17L,JAT790,JAT,JAT Airways,SKBO,JAT790,A20N
MP02,12/01/2024 5:55:19,71.9,83.1,67.8,73.2,85.6,13.6,Departure,17L,SKU322,SKU,Sky Airline,SCDA,SKU322,A20N
MP02,12/01/2024 5:57:31,78.1,86.8,73.2,76.2,88.2,13.6,Departure,17L,JAT750,JAT,JAT Airways,SBGL,JAT750,A21N
MP02,12/01/2024 5:59:36,70.8,81.9,67.6,72.4,84.3,13.6,Departure,17L,SKU270,SKU,Sky Airline,SCFA,SKU270,A20N
MP02,12/01/2024 6:01:29,72.6,80.1,68.8,69.2,83.3,13.6,Departure,17L,CCAFS,CCA,Air China,SCFA,CCAFS,BE9L
MP02,12/01/2024 8:03:02,65.5,71.5,63,62.9,71.5,14.8,Departure,17R,LAN061,LAN,LAN Airlines,SCTE,LAN061,A320
MP02,12/01/2024 8:52:57,66.8,77.4,62.6,71.3,79.2,16.5,Departure,17R,TPA4094,TPA,TAMPA Cargo,SKBO,TPA4094,A332
MP02,12/01/2024 8:55:53,65.2,71.8,61.6,63.4,71.6,16.8,Departure,17R,LXP225,LXP,,SCQP,LXP225,A320
MP02,12/01/2024 9:29:22,70.1,79.5,65.4,71,81.5,18.4,Departure,17R,SKU2472,SKU,Sky Airline,SCSE,SKU2472,A20N
MP02,12/01/2024 10:06:12,69.4,76.9,64.2,68.7,79.5,19.8,Departure,17R,BUFALO,AF,,SCTE,BUFALO,GLF4
MP02,12/01/2024 11:40:50,78,86.2,72.7,76.5,88.9,23.4,Departure,17L,DAP532,DAP,Aerovias DAP,SCAT,DAP532,B462
MP02,12/01/2024 11:48:38,76,84.9,71.4,74.5,86.7,24,Departure,17L,JAP7737,JAP,,SPJC,JAP7737,A20N
MP02,12/01/2024 11:53:29,65.5,75.9,62.5,68.2,77.2,24,Departure,17R,LAN079,LAN,LAN Airlines,SCTE,LAN079,A320
MP02,12/01/2024 13:40:26,67.2,74.9,63.8,65.1,76.2,27.1,Departure,17R,LAN156,LAN,LAN Airlines,SCCF,LAN156,A320
MP02,12/01/2024 13:42:28,67.7,75.3,62.4,67.2,76.6,27.3,Departure,17R,IBE6830,IBE,Iberia,LEMD,IBE6830,A359
MP02,12/01/2024 14:49:19,85.5,95,78.3,85.4,98.3,28.3,Departure,17L,MPH7342,MPH,Martinair,SEQM,MPH7342,B744
MP02,12/01/2024 15:36:34,65,80.8,63.7,74.5,86,29.6,Departure,17R,SKU1225,SKU,Sky Airline,SCVD,SKU1225,A20N
MP02,12/01/2024 15:52:38,65.6,74.8,61.7,66.3,76,29.7,Departure,17R,LCO1102,LCO,LAN Cargo,KMIA,LCO1102,B763
MP02,12/01/2024 20:40:16,68.5,72.3,62.8,61.1,73.8,22.9,Departure,17R,SKU258,SKU,Sky Airline,SCCF,SKU258,A20N
MP02,12/01/2024 21:14:12,71,77.6,66.8,67.9,78.9,20.6,Departure,17R,LXP902,LXP,,SCDA,LXP902,A321
MP02,12/01/2024 21:34:22,66.2,73.6,62.5,65.9,73.8,19.7,Departure,17R,LAN471,LAN,LAN Airlines,SAEZ,LAN471,A320
MP02,12/01/2024 22:55:06,66.1,78.5,63.5,71.6,80.6,18,Departure,17R,UAL846,UAL,United Airlines,KIAH,UAL846,B763
MP02,12/01/2024 23:42:32,68.5,79.6,64.1,72.1,80.5,17.1,Departure,,IBE2606,IBE,Iberia,LEBL,IBE2606,A332
MP02,13/01/2024 0:05:21,80,89.5,75.4,78.7,92.1,16.8,Departure,17L,LAN602,LAN,LAN Airlines,KLAX,LAN602,B789
MP02,13/01/2024 0:07:16,79.2,87.4,74.6,75.9,90.5,16.7,Departure,17L,SKU604,SKU,Sky Airline,SBGR,SKU604,A20N
MP02,13/01/2024 0:12:19,78.8,88.1,73.1,78,90,16.7,Departure,17L,AAL940,AAL,American Airlines,KDFW,AAL940,B788
MP02,13/01/2024 0:14:43,77.5,87.1,72.4,77.6,89.4,16.7,Departure,17L,ARG1283,ARG,Aerolineas Argentinas,SABE,ARG1283,B738
MP02,13/01/2024 1:10:32,76.3,86.4,72.7,75.6,89,15.6,Departure,17L,LAN578,LAN,LAN Airlines,SKBO,LAN578,B788
MP02,13/01/2024 1:14:42,80.1,89.7,75.6,79.2,92.3,15.5,Departure,17L,LAN801,LAN,LAN Airlines,NZAA,LAN801,B789
MP02,13/01/2024 1:23:49,83.2,92.7,77.1,82.6,95.8,15.3,Departure,17L,LAE1823,LAE,LAN Cargo Colombia,KMIA,LAE1823,B763
MP02,13/01/2024 1:41:13,71.3,80.7,67.8,70.8,82.3,14.9,Departure,17L,JAP7996,JAP,,SPJC,JAP7996,A20N
MP02,13/01/2024 1:46:04,73.3,83.3,69.2,74,85.9,14.8,Departure,17L,AVA240,AVA,Avianca,SKBO,AVA240,A20N
MP02,13/01/2024 1:48:38,81.5,90.9,75.3,81.1,93,14.7,Departure,17L,CMP276,CMP,Copa Airlines,MPTO,CMP276,B738
MP02,13/01/2024 2:27:09,76.9,85.2,71.1,76.1,88.4,13.8,Departure,17L,SKU700,SKU,Sky Airline,SKBO,SKU700,A20N
MP02,13/01/2024 2:35:26,83.1,91.5,77.2,80.9,93.8,13.6,Departure,17L,TAM8049,TAM,TAM Linhas Aereas,SBGR,TAM8049,A321
MP02,13/01/2024 3:44:36,83,91.1,76.1,81.1,93.1,12.8,Departure,17L,CMP475,CMP,Copa Airlines,MPTO,CMP475,B738
MP02,13/01/2024 3:53:38,74.7,84.2,70.4,73.9,85.5,12.7,Departure,17L,CCAYR,CCA,Air China,SCCI,CCAYR,C550
